product_id,name,variant_label,image,cost_price,sell_price,profit,match_status
PROD-0776,MODIAN Classic Fashion Party Hoop Sparkling White And Rose Ring Crystal Jewelry Real Solid 925 Sterling Silver Rings For Women,Gem Color: Silver Color • Ring Size: 5,https://i.ibb.co/p6Kck6hf/0776-modian-classic-fashion-party-hoop-sparkling-white-webp.webp,"₦41,936","₦54,900","₦12,964",matched_variant
PROD-0776,MODIAN Classic Fashion Party Hoop Sparkling White And Rose Ring Crystal Jewelry Real Solid 925 Sterling Silver Rings For Women,Gem Color: Silver Color • Ring Size: 6,https://i.ibb.co/p6Kck6hf/0776-modian-classic-fashion-party-hoop-sparkling-white-webp.webp,"₦41,936","₦54,900","₦12,964",matched_variant
PROD-0776,MODIAN Classic Fashion Party Hoop Sparkling White And Rose Ring Crystal Jewelry Real Solid 925 Sterling Silver Rings For Women,Gem Color: Silver Color • Ring Size: 7,https://i.ibb.co/p6Kck6hf/0776-modian-classic-fashion-party-hoop-sparkling-white-webp.webp,"₦41,936","₦54,900","₦12,964",matched_variant
PROD-0776,MODIAN Classic Fashion Party Hoop Sparkling White And Rose Ring Crystal Jewelry Real Solid 925 Sterling Silver Rings For Women,Gem Color: Silver Color • Ring Size: 8,https://i.ibb.co/p6Kck6hf/0776-modian-classic-fashion-party-hoop-sparkling-white-webp.webp,"₦41,936","₦54,900","₦12,964",matched_variant
PROD-0776,MODIAN Classic Fashion Party Hoop Sparkling White And Rose Ring Crystal Jewelry Real Solid 925 Sterling Silver Rings For Women,Gem Color: Silver Color • Ring Size: 9,https://i.ibb.co/p6Kck6hf/0776-modian-classic-fashion-party-hoop-sparkling-white-webp.webp,"₦41,936","₦54,900","₦12,964",matched_variant
PROD-0777,MODIAN Classic Lightning Minimalism Hoop Earring for Women Pure 925 Sterling Silver Gold Color Earring Fine Jewelry 2020 Design,Gem Color: Gold Color,https://i.ibb.co/7dfNBv6F/0777-modian-classic-lightning-minimalism-hoop-earring-f-webp.webp,"₦44,024","₦56,900","₦12,876",matched_variant
PROD-0777,MODIAN Classic Lightning Minimalism Hoop Earring for Women Pure 925 Sterling Silver Gold Color Earring Fine Jewelry 2020 Design,Gem Color: White Color,https://i.ibb.co/7dfNBv6F/0777-modian-classic-lightning-minimalism-hoop-earring-f-webp.webp,"₦44,024","₦56,900","₦12,876",matched_variant
PROD-0778,MODIAN Classic Oval 1CT Zirconia Ring 925 Sterling Silver Sparkling CZ Wedding Engagement Jewelry For Women Valentine’s Day Gift,Ring Size: 5,https://i.ibb.co/W4xhhGRs/0778-modian-classic-oval-1ct-zirconia-ring-925-sterling-webp.webp,"₦49,038","₦64,900","₦15,862",matched_variant
PROD-0778,MODIAN Classic Oval 1CT Zirconia Ring 925 Sterling Silver Sparkling CZ Wedding Engagement Jewelry For Women Valentine’s Day Gift,Ring Size: 6,https://i.ibb.co/W4xhhGRs/0778-modian-classic-oval-1ct-zirconia-ring-925-sterling-webp.webp,"₦49,038","₦64,900","₦15,862",matched_variant
PROD-0778,MODIAN Classic Oval 1CT Zirconia Ring 925 Sterling Silver Sparkling CZ Wedding Engagement Jewelry For Women Valentine’s Day Gift,Ring Size: 7,https://i.ibb.co/W4xhhGRs/0778-modian-classic-oval-1ct-zirconia-ring-925-sterling-webp.webp,"₦49,038","₦64,900","₦15,862",matched_variant
PROD-0778,MODIAN Classic Oval 1CT Zirconia Ring 925 Sterling Silver Sparkling CZ Wedding Engagement Jewelry For Women Valentine’s Day Gift,Ring Size: 8,https://i.ibb.co/W4xhhGRs/0778-modian-classic-oval-1ct-zirconia-ring-925-sterling-webp.webp,"₦49,038","₦64,900","₦15,862",matched_variant
PROD-0778,MODIAN Classic Oval 1CT Zirconia Ring 925 Sterling Silver Sparkling CZ Wedding Engagement Jewelry For Women Valentine’s Day Gift,Ring Size: 9,https://i.ibb.co/W4xhhGRs/0778-modian-classic-oval-1ct-zirconia-ring-925-sterling-webp.webp,"₦49,038","₦64,900","₦15,862",matched_variant
PROD-0779,Modian Classic Real 925 Sterling Silver Simple Charm Flower Stud Earrings Fashion Plant Ears For Women Fine Jewelry Accessories,,https://i.ibb.co/VcBRscF3/0779-modian-classic-real-925-sterling-silver-simple-cha-webp.webp,"₦27,292","₦37,900","₦10,608",matched
PROD-0780,Modian Classic Rectangular Cutting Clear CZ Ring Solid 925 Sterling Silver Luxury Finger Rings For Women Wedding Fine Jewelry,Ring Size: 5,https://i.ibb.co/pv4CvR83/0780-modian-classic-rectangular-cutting-clear-cz-ring-s-webp.webp,"₦49,768","₦65,000","₦15,232",matched_variant
PROD-0780,Modian Classic Rectangular Cutting Clear CZ Ring Solid 925 Sterling Silver Luxury Finger Rings For Women Wedding Fine Jewelry,Ring Size: 6,https://i.ibb.co/pv4CvR83/0780-modian-classic-rectangular-cutting-clear-cz-ring-s-webp.webp,"₦49,768","₦65,000","₦15,232",matched_variant
PROD-0780,Modian Classic Rectangular Cutting Clear CZ Ring Solid 925 Sterling Silver Luxury Finger Rings For Women Wedding Fine Jewelry,Ring Size: 7,https://i.ibb.co/pv4CvR83/0780-modian-classic-rectangular-cutting-clear-cz-ring-s-webp.webp,"₦49,768","₦65,000","₦15,232",matched_variant
PROD-0780,Modian Classic Rectangular Cutting Clear CZ Ring Solid 925 Sterling Silver Luxury Finger Rings For Women Wedding Fine Jewelry,Ring Size: 8,https://i.ibb.co/pv4CvR83/0780-modian-classic-rectangular-cutting-clear-cz-ring-s-webp.webp,"₦49,768","₦65,000","₦15,232",matched_variant
PROD-0780,Modian Classic Rectangular Cutting Clear CZ Ring Solid 925 Sterling Silver Luxury Finger Rings For Women Wedding Fine Jewelry,Ring Size: 9,https://i.ibb.co/pv4CvR83/0780-modian-classic-rectangular-cutting-clear-cz-ring-s-webp.webp,"₦49,768","₦65,000","₦15,232",matched_variant
PROD-0781,Modian Classic Simple 100% 925 Sterling Silver Charm AAA Zirconia Finger Rings for Women Wedding Engagement Statement Jewelry,Ring Size: 10,https://i.ibb.co/HLwYdNdm/0781-modian-classic-simple-100-925-sterling-silver-char-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
PROD-0781,Modian Classic Simple 100% 925 Sterling Silver Charm AAA Zirconia Finger Rings for Women Wedding Engagement Statement Jewelry,Ring Size: 5,https://i.ibb.co/HLwYdNdm/0781-modian-classic-simple-100-925-sterling-silver-char-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
PROD-0781,Modian Classic Simple 100% 925 Sterling Silver Charm AAA Zirconia Finger Rings for Women Wedding Engagement Statement Jewelry,Ring Size: 6,https://i.ibb.co/HLwYdNdm/0781-modian-classic-simple-100-925-sterling-silver-char-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
PROD-0781,Modian Classic Simple 100% 925 Sterling Silver Charm AAA Zirconia Finger Rings for Women Wedding Engagement Statement Jewelry,Ring Size: 7,https://i.ibb.co/HLwYdNdm/0781-modian-classic-simple-100-925-sterling-silver-char-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
PROD-0781,Modian Classic Simple 100% 925 Sterling Silver Charm AAA Zirconia Finger Rings for Women Wedding Engagement Statement Jewelry,Ring Size: 8,https://i.ibb.co/HLwYdNdm/0781-modian-classic-simple-100-925-sterling-silver-char-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
PROD-0781,Modian Classic Simple 100% 925 Sterling Silver Charm AAA Zirconia Finger Rings for Women Wedding Engagement Statement Jewelry,Ring Size: 9,https://i.ibb.co/HLwYdNdm/0781-modian-classic-simple-100-925-sterling-silver-char-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
PROD-0782,Modian Classic Tiny Shiny Zircon Stackable Slim Ring for Women Authentic 925 Sterling Silver Simple Ring Fine Jewelry 2020 New,Ring Size: 5 5,https://i.ibb.co/spMq10fW/0782-modian-classic-tiny-shiny-zircon-stackable-slim-ri-webp.webp,"₦36,115","₦48,900","₦12,785",matched_variant
PROD-0782,Modian Classic Tiny Shiny Zircon Stackable Slim Ring for Women Authentic 925 Sterling Silver Simple Ring Fine Jewelry 2020 New,Ring Size: 5 75,https://i.ibb.co/spMq10fW/0782-modian-classic-tiny-shiny-zircon-stackable-slim-ri-webp.webp,"₦36,115","₦48,900","₦12,785",matched_variant
PROD-0782,Modian Classic Tiny Shiny Zircon Stackable Slim Ring for Women Authentic 925 Sterling Silver Simple Ring Fine Jewelry 2020 New,Ring Size: 6,https://i.ibb.co/spMq10fW/0782-modian-classic-tiny-shiny-zircon-stackable-slim-ri-webp.webp,"₦36,115","₦48,900","₦12,785",matched_variant
PROD-0782,Modian Classic Tiny Shiny Zircon Stackable Slim Ring for Women Authentic 925 Sterling Silver Simple Ring Fine Jewelry 2020 New,Ring Size: 6 5,https://i.ibb.co/spMq10fW/0782-modian-classic-tiny-shiny-zircon-stackable-slim-ri-webp.webp,"₦36,115","₦48,900","₦12,785",matched_variant
PROD-0782,Modian Classic Tiny Shiny Zircon Stackable Slim Ring for Women Authentic 925 Sterling Silver Simple Ring Fine Jewelry 2020 New,Ring Size: 7,https://i.ibb.co/spMq10fW/0782-modian-classic-tiny-shiny-zircon-stackable-slim-ri-webp.webp,"₦36,115","₦48,900","₦12,785",matched_variant
PROD-0782,Modian Classic Tiny Shiny Zircon Stackable Slim Ring for Women Authentic 925 Sterling Silver Simple Ring Fine Jewelry 2020 New,Ring Size: 7 5,https://i.ibb.co/spMq10fW/0782-modian-classic-tiny-shiny-zircon-stackable-slim-ri-webp.webp,"₦36,115","₦48,900","₦12,785",matched_variant
PROD-0783,Modian Classic Wedding Ring 100% 925 Sterling Silver Clear Cubic Zirconia Rings For Women Engagement Statement Fine Jewelry,Ring Size: 5,https://i.ibb.co/0RB3GP9T/0783-modian-classic-wedding-ring-100-925-sterling-silve-webp.webp,"₦51,153","₦66,900","₦15,747",matched_variant
PROD-0783,Modian Classic Wedding Ring 100% 925 Sterling Silver Clear Cubic Zirconia Rings For Women Engagement Statement Fine Jewelry,Ring Size: 6,https://i.ibb.co/0RB3GP9T/0783-modian-classic-wedding-ring-100-925-sterling-silve-webp.webp,"₦51,153","₦66,900","₦15,747",matched_variant
PROD-0783,Modian Classic Wedding Ring 100% 925 Sterling Silver Clear Cubic Zirconia Rings For Women Engagement Statement Fine Jewelry,Ring Size: 7,https://i.ibb.co/0RB3GP9T/0783-modian-classic-wedding-ring-100-925-sterling-silve-webp.webp,"₦51,153","₦66,900","₦15,747",matched_variant
PROD-0783,Modian Classic Wedding Ring 100% 925 Sterling Silver Clear Cubic Zirconia Rings For Women Engagement Statement Fine Jewelry,Ring Size: 8,https://i.ibb.co/0RB3GP9T/0783-modian-classic-wedding-ring-100-925-sterling-silve-webp.webp,"₦51,153","₦66,900","₦15,747",matched_variant
PROD-0783,Modian Classic Wedding Ring 100% 925 Sterling Silver Clear Cubic Zirconia Rings For Women Engagement Statement Fine Jewelry,Ring Size: 9,https://i.ibb.co/0RB3GP9T/0783-modian-classic-wedding-ring-100-925-sterling-silve-webp.webp,"₦51,153","₦66,900","₦15,747",matched_variant
PROD-0784,Modian Clear CZ Mini Cute Little Sun Flower 100% 925 Sterling Silver Stud Earring for Women Flora Ear Pin Fine Jewelry Kids Gift,Gem Color: Gold Color,https://i.ibb.co/wZSv5SgC/0784-modian-clear-cz-mini-cute-little-sun-flower-100-92-webp.webp,"₦25,133","₦36,000","₦10,867",matched_variant
PROD-0784,Modian Clear CZ Mini Cute Little Sun Flower 100% 925 Sterling Silver Stud Earring for Women Flora Ear Pin Fine Jewelry Kids Gift,Gem Color: Silver Color,https://i.ibb.co/wZSv5SgC/0784-modian-clear-cz-mini-cute-little-sun-flower-100-92-webp.webp,"₦25,133","₦36,000","₦10,867",matched_variant
PROD-0785,Modian Clear CZ Stars Aircraft Chain Bracelets Fashion 925 Sterling Silver Female Jewelry For Women Party S925 Silver Bracelet,Gem Color: Ankle,https://i.ibb.co/QFLGtBMG/0785-modian-clear-cz-stars-aircraft-chain-bracelets-fas-webp.webp,"₦46,482","₦62,000","₦15,518",matched_variant
PROD-0785,Modian Clear CZ Stars Aircraft Chain Bracelets Fashion 925 Sterling Silver Female Jewelry For Women Party S925 Silver Bracelet,Gem Color: Bracelet,https://i.ibb.co/QFLGtBMG/0785-modian-clear-cz-stars-aircraft-chain-bracelets-fas-webp.webp,"₦46,482","₦62,000","₦15,518",matched_variant
PROD-0786,Modian Clear CZ Sweet Tiny Daisy Sun Flower Real 925 Sterling Silver Anti-Allergy Stud Earrings for Women Fine Jewelry Girl Gift,Gem Color: Gold Color,https://i.ibb.co/tT6WMZXf/0786-modian-clear-cz-sweet-tiny-daisy-sun-flower-real-9-webp.webp,"₦25,133","₦36,000","₦10,867",matched_variant
PROD-0786,Modian Clear CZ Sweet Tiny Daisy Sun Flower Real 925 Sterling Silver Anti-Allergy Stud Earrings for Women Fine Jewelry Girl Gift,Gem Color: Silver Color,https://i.ibb.co/tT6WMZXf/0786-modian-clear-cz-sweet-tiny-daisy-sun-flower-real-9-webp.webp,"₦25,133","₦36,000","₦10,867",matched_variant
PROD-0787,Modian Colorful Crystal Cute 3 Color Snowflake Authentic 925 Sterling Silver Ring for Women Free Size Ring Original Fine Jewelry,Gem Color: Gold Color,https://i.ibb.co/BVwYmmTC/0787-modian-colorful-crystal-cute-3-color-snowflake-aut-webp.webp,"₦35,947","₦48,900","₦12,953",matched_variant
PROD-0787,Modian Colorful Crystal Cute 3 Color Snowflake Authentic 925 Sterling Silver Ring for Women Free Size Ring Original Fine Jewelry,Gem Color: Rose Gold Color,https://i.ibb.co/BVwYmmTC/0787-modian-colorful-crystal-cute-3-color-snowflake-aut-webp.webp,"₦35,947","₦48,900","₦12,953",matched_variant
PROD-0787,Modian Colorful Crystal Cute 3 Color Snowflake Authentic 925 Sterling Silver Ring for Women Free Size Ring Original Fine Jewelry,Gem Color: White Color,https://i.ibb.co/BVwYmmTC/0787-modian-colorful-crystal-cute-3-color-snowflake-aut-webp.webp,"₦35,947","₦48,900","₦12,953",matched_variant
PROD-0788,MODIAN Colorful Enamel Cute Rainbow Clouds Asymmetry Stud Earring for Women 925 Sterling Silver Ear Pin Fine Jewelry Kids Gift,,https://i.ibb.co/HfsYkNNj/0788-modian-colorful-enamel-cute-rainbow-clouds-asymmet-webp.webp,"₦27,292","₦37,900","₦10,608",matched
PROD-0789,Modian Cross Clear CZ Faith Love Heart Small Stud Earrings Fashion For Women Sparkling 925 Sterling Silver Fine Charm Jewelry,,https://i.ibb.co/1y0QZwc/0789-modian-cross-clear-cz-faith-love-heart-small-stud-webp.webp,"₦27,248","₦37,900","₦10,652",matched
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 5,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 6,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 7,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 8,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 9,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 5,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 6,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 7,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 8,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0790,MODIAN Crown D Color Moissanite Ring Delicate Lab Diamond Ring 925 Sterling Silver For Women Wedding Engagement Jewelry,Gem Color: Msr0032 • Ring Size: 9,https://i.ibb.co/chv5k7RY/0790-modian-crown-d-color-moissanite-ring-delicate-lab-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0792,MODIAN Crystal Pearl Bracelets 925 Sterling Silver Adjustable Oval Moonstone Bangle Bracelets For Women Fine Jewelry Gift,,https://i.ibb.co/8DntF6BX/0792-modian-crystal-pearl-bracelets-925-sterling-silver-webp.webp,"₦67,677","₦89,900","₦22,223",matched
PROD-0793,Modian Crystal Round Classic Hoop Earrings Trendy Simple 925 Sterling Silver Jewelry For Women Korean Tiny Silver Earring Gift,Gem Color: Rose Gold Color,https://i.ibb.co/dstfmYN6/0793-modian-crystal-round-classic-hoop-earrings-trendy-webp.webp,"₦36,135","₦48,900","₦12,765",matched_variant
PROD-0793,Modian Crystal Round Classic Hoop Earrings Trendy Simple 925 Sterling Silver Jewelry For Women Korean Tiny Silver Earring Gift,Gem Color: Silver Color,https://i.ibb.co/dstfmYN6/0793-modian-crystal-round-classic-hoop-earrings-trendy-webp.webp,"₦36,135","₦48,900","₦12,765",matched_variant
PROD-0794,Modian Cute Clear Cubic Zirconia Swing Stud Earrings Charm Sterling Silver 925 Jewelry For Women Wedding 3 Color Fashion Earring,Gem Color: Gold Color,https://i.ibb.co/HDqcCMNj/0794-modian-cute-clear-cubic-zirconia-swing-stud-earrin-webp.webp,"₦27,248","₦37,900","₦10,652",matched_variant
PROD-0794,Modian Cute Clear Cubic Zirconia Swing Stud Earrings Charm Sterling Silver 925 Jewelry For Women Wedding 3 Color Fashion Earring,Gem Color: Rose Gold Color,https://i.ibb.co/HDqcCMNj/0794-modian-cute-clear-cubic-zirconia-swing-stud-earrin-webp.webp,"₦27,248","₦37,900","₦10,652",matched_variant
PROD-0794,Modian Cute Clear Cubic Zirconia Swing Stud Earrings Charm Sterling Silver 925 Jewelry For Women Wedding 3 Color Fashion Earring,Gem Color: Silver Color,https://i.ibb.co/HDqcCMNj/0794-modian-cute-clear-cubic-zirconia-swing-stud-earrin-webp.webp,"₦27,248","₦37,900","₦10,652",matched_variant
PROD-0795,MODIAN Cute Enamel Ghostly Eyes Necklace 925 Sterling Silver Synthetic Lapis Lazuli Pendant Necklace For Women Fine Jewelry,,https://i.ibb.co/JwLLfDR2/0795-modian-cute-enamel-ghostly-eyes-necklace-925-sterl-webp.webp,"₦52,330","₦69,900","₦17,570",matched
PROD-0796,Modian Cute Hearts Stud Earrings for Women 925 Sterling Silver Rainbow Opal Ear Studs Wedding Engagement Statement Jewelry,Gem Color: G2466R,https://i.ibb.co/5X1j2GHY/0796-modian-cute-hearts-stud-earrings-for-women-925-ste-webp.webp,"₦38,776","₦51,500","₦12,724",matched_variant
PROD-0796,Modian Cute Hearts Stud Earrings for Women 925 Sterling Silver Rainbow Opal Ear Studs Wedding Engagement Statement Jewelry,Gem Color: G2466S,https://i.ibb.co/5X1j2GHY/0796-modian-cute-hearts-stud-earrings-for-women-925-ste-webp.webp,"₦38,776","₦51,500","₦12,724",matched_variant
PROD-0797,Modian Cute Round Zircon Gold Color Stud Earring for Women Real 925 Sterling Silver Anti-Allergy Ear Pin Fine Jewelry Girl Gift,Gem Color: Gold Color,https://i.ibb.co/60R2hKrR/0797-modian-cute-round-zircon-gold-color-stud-earring-f-webp.webp,"₦27,248","₦37,900","₦10,652",matched_variant
PROD-0797,Modian Cute Round Zircon Gold Color Stud Earring for Women Real 925 Sterling Silver Anti-Allergy Ear Pin Fine Jewelry Girl Gift,Gem Color: Silver Color,https://i.ibb.co/60R2hKrR/0797-modian-cute-round-zircon-gold-color-stud-earring-f-webp.webp,"₦27,248","₦37,900","₦10,652",matched_variant
PROD-0798,Modian Cute Snowflake Romantic Zirconia Stud Earrings for Women Authentic 925 Sterling Silver Jewelry for Girl 2020 Mode Bijoux,,https://i.ibb.co/JwzPmxzR/0798-modian-cute-snowflake-romantic-zirconia-stud-earri-webp.webp,"₦27,292","₦37,900","₦10,608",matched
PROD-0799,Modian Cute Strawberry Pendant Necklace for Women Fashion Genuine 925 Sterling Silver Gold Color Necklace Fine Jewelry Bijoux,Gem Color: Gold Color,https://i.ibb.co/v4hBQsXy/0799-modian-cute-strawberry-pendant-necklace-for-women-webp.webp,"₦53,338","₦68,900","₦15,562",matched_variant
PROD-0799,Modian Cute Strawberry Pendant Necklace for Women Fashion Genuine 925 Sterling Silver Gold Color Necklace Fine Jewelry Bijoux,Gem Color: White Color,https://i.ibb.co/v4hBQsXy/0799-modian-cute-strawberry-pendant-necklace-for-women-webp.webp,"₦53,338","₦68,900","₦15,562",matched_variant
PROD-0800,MODIAN D Color 1CT Moissanite Earrings 925 Sterling Silver Sparkling Three Prong Setting Stud Earrings For Women Wedding Jewelry,,https://i.ibb.co/3yXHVtZx/0800-modian-d-color-1ct-moissanite-earrings-925-sterlin-webp.webp,"₦53,451","₦68,900","₦15,449",matched
PROD-0801,MODIAN D Color 1CT Moissanite Stud Earrings 925 Sterling Silver Wedding Engagement Lab Created Diamond Jewelry For Women Gift,Gem Color: 0 50Ct X 2,https://i.ibb.co/zT3cvy3t/0801-modian-d-color-1ct-moissanite-stud-earrings-925-st-webp.webp,"₦45,317","₦61,000","₦15,683",matched_variant
PROD-0801,MODIAN D Color 1CT Moissanite Stud Earrings 925 Sterling Silver Wedding Engagement Lab Created Diamond Jewelry For Women Gift,Gem Color: 1 00Ct X 2,https://i.ibb.co/zT3cvy3t/0801-modian-d-color-1ct-moissanite-stud-earrings-925-st-webp.webp,"₦53,451","₦68,900","₦15,449",matched_variant
PROD-0802,MODIAN D Color Clarity VVS1 Moissanite Halo Earrings 925 Sterling Silver Classic Stud Earrings For Women Luxury Bridal Jewelry,,https://i.ibb.co/FqJBj9K5/0802-modian-d-color-clarity-vvs1-moissanite-halo-earrin-webp.webp,"₦63,773","₦82,500","₦18,727",matched
PROD-0803,MODIAN D Color Full Moissanite Bezel Cross Necklace 925 Sterling Silver Luxury Classic Pendant Necklace For Women Fine Jewelry,,https://i.ibb.co/sdk9PTgB/0803-modian-d-color-full-moissanite-bezel-cross-necklac-webp.webp,"₦70,729","₦89,500","₦18,771",matched
PROD-0804,MODIAN D Color Heart Moissanite Engagement Rings For Women 925 Sterling Silver Lab Diamond Wedding Statement Jewelry,Gem Color: Msr0061 • Ring Size: 5,https://i.ibb.co/RGKftvR1/0804-modian-d-color-heart-moissanite-engagement-rings-f-webp.webp,"₦36,110","₦48,900","₦12,790",matched_variant
PROD-0804,MODIAN D Color Heart Moissanite Engagement Rings For Women 925 Sterling Silver Lab Diamond Wedding Statement Jewelry,Gem Color: Msr0061 • Ring Size: 6,https://i.ibb.co/RGKftvR1/0804-modian-d-color-heart-moissanite-engagement-rings-f-webp.webp,"₦36,110","₦48,900","₦12,790",matched_variant
PROD-0804,MODIAN D Color Heart Moissanite Engagement Rings For Women 925 Sterling Silver Lab Diamond Wedding Statement Jewelry,Gem Color: Msr0061 • Ring Size: 7,https://i.ibb.co/RGKftvR1/0804-modian-d-color-heart-moissanite-engagement-rings-f-webp.webp,"₦36,110","₦48,900","₦12,790",matched_variant
PROD-0804,MODIAN D Color Heart Moissanite Engagement Rings For Women 925 Sterling Silver Lab Diamond Wedding Statement Jewelry,Gem Color: Msr0061 • Ring Size: 8,https://i.ibb.co/RGKftvR1/0804-modian-d-color-heart-moissanite-engagement-rings-f-webp.webp,"₦36,110","₦48,900","₦12,790",matched_variant
PROD-0804,MODIAN D Color Heart Moissanite Engagement Rings For Women 925 Sterling Silver Lab Diamond Wedding Statement Jewelry,Gem Color: Msr0061 • Ring Size: 9,https://i.ibb.co/RGKftvR1/0804-modian-d-color-heart-moissanite-engagement-rings-f-webp.webp,"₦36,110","₦48,900","₦12,790",matched_variant
PROD-0805,MODIAN D Color Heart Pear Square Moissanite Stud Earrings 925 Sterling Silver Lab Diamond Earrings For Women Wedding Jewelry,Gem Color: Mse0039,https://i.ibb.co/nshgxXq7/0805-modian-d-color-heart-pear-square-moissanite-stud-e-webp.webp,"₦52,513","₦67,900","₦15,387",matched_variant
PROD-0805,MODIAN D Color Heart Pear Square Moissanite Stud Earrings 925 Sterling Silver Lab Diamond Earrings For Women Wedding Jewelry,Gem Color: Mse0040,https://i.ibb.co/nshgxXq7/0805-modian-d-color-heart-pear-square-moissanite-stud-e-webp.webp,"₦52,876","₦68,500","₦15,624",matched_variant
PROD-0805,MODIAN D Color Heart Pear Square Moissanite Stud Earrings 925 Sterling Silver Lab Diamond Earrings For Women Wedding Jewelry,Gem Color: Mse0041,https://i.ibb.co/nshgxXq7/0805-modian-d-color-heart-pear-square-moissanite-stud-e-webp.webp,"₦52,876","₦68,500","₦15,624",matched_variant
PROD-0805,MODIAN D Color Heart Pear Square Moissanite Stud Earrings 925 Sterling Silver Lab Diamond Earrings For Women Wedding Jewelry,Gem Color: Mse0042,https://i.ibb.co/nshgxXq7/0805-modian-d-color-heart-pear-square-moissanite-stud-e-webp.webp,"₦46,962","₦62,500","₦15,538",matched_variant
PROD-0806,MODIAN D Color Luxury Moissanite Hook Earrings 925 Sterling Silver Classic Drop Earrings For Women Wedding Statement Jewelry,,https://i.ibb.co/d0bpqNhN/0806-modian-d-color-luxury-moissanite-hook-earrings-925-webp.webp,"₦60,132","₦78,900","₦18,768",matched
PROD-0807,MODIAN D Color Marquise Cut Rhombic Moissanite 925 Sterling Silver Luxury Band Rings For Women Wedding Fine Jewelry Gifts,Gem Color: 0 50Ct X 1 • Ring Size: 5,https://i.ibb.co/vxprkKYY/0807-modian-d-color-marquise-cut-rhombic-moissanite-925-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0807,MODIAN D Color Marquise Cut Rhombic Moissanite 925 Sterling Silver Luxury Band Rings For Women Wedding Fine Jewelry Gifts,Gem Color: 0 50Ct X 1 • Ring Size: 6,https://i.ibb.co/vxprkKYY/0807-modian-d-color-marquise-cut-rhombic-moissanite-925-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
